post_id;post_name;version;tags_number;is_featured;score;created_at_day;created_at_daytime;launched_day;is_best_time_to_launch;is_best_day_to_launch;is_weekend;text_description_length;sentence_length_in_the_description;Bullet_points_explicit_features;emoji_in_description;tagline_length;emoji_in_tagline;are_there_video;are_there_tweetable_images;are_there_gif_images;number_of_gif;offers;promo_discount_codes;are_there_questions;hunter_id;hunter_name;hunter_has_twitter;hunter_has_website;hunter_followers;hunter_apps_made;hunter_follows_up_on_comments;maker_id;maker_name;maker_has_twitter;maker_has_website;maker_followers;maker_follows_up_on_comments
136405;A minimal watch made with WINE (+cork);1.0;2;No;2;04/10/2018;04/10/2018 15:00:58;Thursday;No;No;No;Short;Short;No;No;Medium;No;No;No;No;0;No;No;No;847066;Lorenzo Buffa;No;No;Low;Few;No;847066;Lorenzo Buffa;No;No;Low;Yes
136406;Striive;1.0;3;Yes;76;04/10/2018;05/10/2018 00:21:23;Friday;Yes;No;No;Long;Medium;No;No;Long;No;No;No;No;0;No;No;Yes;826543;Andrew McEwen;No;No;Low;Few;Yes;1446736;Etai Mizrahi;No;Yes;Low;No
136407;KRUVE EQ;1.0;2;No;2;04/10/2018;04/10/2018 16:20:29;Thursday;No;No;No;Short;Short;No;No;Short;No;No;No;No;0;No;No;No;489306;Mark Vecchiarelli;Yes;Yes;Low;Few;No;489306;Mark Vecchiarelli;Yes;Yes;Low;No
136409;Fund Your Cause without Asking! (Book);1.0;0;No;2;04/10/2018;04/10/2018 18:19:17;Thursday;No;No;No;Long;Medium;No;No;Long;No;No;No;No;0;No;No;No;1302723;Paul Erb;No;Yes;Low;Few;No;1302723;Paul Erb;No;Yes;Low;No
136416;Zepto;1.0;3;No;3;04/10/2018;04/10/2018 22:04:22;Thursday;No;No;No;Short;Short;No;No;Medium;No;Yes;No;No;0;No;No;No;1419314;Mubeen Mackie;No;No;Low;Few;No;1456122;Apurva Udeshi;Yes;Yes;Low;No
136417;Arenica;1.0;8;No;2;04/10/2018;04/10/2018 22:45:16;Thursday;No;No;No;Long;Short;No;No;Short;No;No;No;No;0;No;No;No;1447646;GWT Gaming;No;No;Low;Few;No;1447646;GWT Gaming;No;No;Low;Yes
136419;Design Tool Time Machine;1.0;2;Yes;150;05/10/2018;05/10/2018 00:59:41;Friday;Yes;No;No;Medium;Short;No;No;Long;No;No;No;Yes;2;No;No;No;309280;Graeme Fulton;Yes;Yes;Low;Satisfactory;Yes;309280;Graeme Fulton;Yes;Yes;Low;Yes
136425;PublicBetas;1.0;5;Yes;282;05/10/2018;05/10/2018 00:12:49;Friday;Yes;No;No;Long;Short;No;No;Medium;No;No;No;Yes;1;No;No;Yes;47849;Zach Baron;Yes;Yes;Low;Few;Yes;1456045;Greg D;Yes;Yes;Low;Yes
136426;Thanova;1.0;2;No;4;05/10/2018;05/10/2018 00:10:44;Friday;Yes;No;No;Medium;Short;No;No;Long;No;No;No;Yes;1;No;No;No;899208;Daniel Kupka;Yes;No;Low;Few;No;899208;Daniel Kupka;Yes;No;Low;Yes
136428;WunderMail for Gmail;1.0;4;Yes;670;05/10/2018;05/10/2018 03:17:44;Friday;Yes;No;No;Long;Medium;No;No;Long;No;No;No;No;0;No;No;Yes;896559;Tim Grabinat;No;No;Low;Few;Yes;896559;Tim Grabinat;No;No;Low;Yes
136429;My Motion;1.0;2;Yes;4;05/10/2018;05/10/2018 01:56:50;Friday;Yes;No;No;Long;Medium;No;No;Long;No;No;No;No;0;No;No;No;176238;Haashir Mohammed;Yes;Yes;Low;Satisfactory;No;176238;Haashir Mohammed;Yes;Yes;Low;No
136430;PartiBot;1.0;3;No;3;05/10/2018;05/10/2018 02:00:30;Friday;Yes;No;No;Medium;Short;No;No;Short;No;No;No;No;0;No;No;No;1344648;Gautam Jain;Yes;No;Low;Few;No;1344648;Gautam Jain;Yes;No;Low;Yes
136431;Abyssal Quest;1.0;1;No;3;05/10/2018;05/10/2018 02:17:55;Friday;Yes;No;No;Medium;Medium;No;No;Medium;No;No;No;No;0;No;No;No;1421161;Queenie So;No;No;Low;Few;No;1421161;Queenie So;No;No;Low;No
136432;Curio Invest;1.0;4;Yes;7;05/10/2018;05/10/2018 02:18:04;Friday;Yes;No;No;Long;Medium;No;No;Long;No;No;No;No;0;No;No;No;1452584;Valerie;No;Yes;Low;Few;No;1425219;Fernando Verboonen;No;No;Low;No
136436;Hike;2.0;5;Yes;246;05/10/2018;05/10/2018 10:35:20;Friday;No;No;No;Long;Medium;No;No;Medium;No;Yes;No;Yes;1;No;No;No;1038016;Kieran Headley;Yes;Yes;Low;Few;Yes;1456348;Andy Allen;No;No;Low;No
136437;Growth Jobs List;1.0;2;Yes;220;05/10/2018;06/10/2018 00:00:51;Saturday;Yes;No;Yes;Medium;Short;No;No;Long;No;No;No;Yes;1;No;No;Yes;17054;Ramón Cacho;Yes;Yes;Low;Few;Yes;17054;Ramón Cacho;Yes;Yes;Low;Yes
136440;BTC18;1.0;2;Yes;126;05/10/2018;05/10/2018 04:24:16;Friday;Yes;No;No;Short;Short;No;No;Long;No;No;No;No;0;No;No;No;2081;Bram Kanstein (@bramk);Yes;Yes;Good;Few;Yes;492001;Jesse Rowe;Yes;Yes;Low;Yes
136441;Cryptograf App;1.0;5;No;8;05/10/2018;05/10/2018 04:25:28;Friday;Yes;No;No;Long;Medium;No;No;Long;No;No;No;No;0;No;No;No;1449721;Cryptograf App;No;No;Low;Few;Yes;1456708;metamitya[notribe];Yes;Yes;Low;Yes
136442;HYDROW;1.0;3;Yes;22;05/10/2018;05/10/2018 04:51:08;Friday;Yes;No;No;Long;Medium;No;Yes;Short;Yes;Yes;No;Yes;1;No;No;No;195179;Nikolai Lebedovsky;Yes;Yes;Low;Few;No;1457270;Hydrow by CREW;Yes;Yes;Low;No
136443;Udugore.Social;1.0;1;Yes;19;05/10/2018;05/10/2018 05:05:15;Friday;Yes;No;No;Medium;Short;No;No;Short;No;No;Yes;No;0;No;No;Yes;1426184;Shreyas Jothish;Yes;No;Low;Few;No;1426184;Shreyas Jothish;Yes;No;Low;Yes
136445;Heya;2.0;5;Yes;163;05/10/2018;06/10/2018 00:00:00;Saturday;No;No;Yes;Medium;Short;No;No;Medium;No;Yes;No;Yes;1;No;No;Yes;179726;Chris Scholly;Yes;Yes;Low;Few;Yes;539876;Alex Ksikes;No;No;Low;Yes
136449;cocoa.rocks;1.0;3;No;3;05/10/2018;05/10/2018 06:14:36;Friday;Yes;No;No;Short;Short;No;No;Medium;No;No;No;No;0;No;No;No;988713;Viktor;Yes;Yes;Low;Few;No;988713;Viktor;Yes;Yes;Low;No
136454;Cloud-Connect;1.0;4;No;1;05/10/2018;05/10/2018 08:57:57;Friday;Yes;No;No;Long;Medium;No;No;Long;No;No;No;No;0;No;No;No;1453869;Vignesh SP;No;No;Low;Few;No;1453869;Vignesh SP;No;No;Low;Yes
136455;Memorize By Heart;1.0;2;Yes;139;05/10/2018;06/10/2018 00:00:00;Saturday;No;No;Yes;Long;Short;No;No;Short;No;No;No;No;0;No;No;Yes;1059819;Craig Walker;Yes;No;Low;Few;Yes;1456994;Cameron Walker;No;No;Low;Yes
136459;Twellowpages;1.0;1;No;3;05/10/2018;05/10/2018 11:51:55;Friday;No;No;No;Short;Short;No;No;Short;No;No;No;No;0;No;No;No;1430902;manuel;Yes;Yes;Low;Few;Yes;1430902;manuel;Yes;Yes;Low;No
136460;Zakatify;1.0;4;Yes;27;05/10/2018;06/10/2018 00:00:00;Saturday;No;No;Yes;Long;Medium;No;No;Long;No;No;No;No;0;No;No;Yes;1081311;Shahed Amanullah;Yes;Yes;Low;Few;Yes;1081311;Shahed Amanullah;Yes;Yes;Low;No
136465;Google Analytics and Segment Helper by VICE;1.0;2;No;1;05/10/2018;05/10/2018 16:13:58;Friday;No;No;No;Long;Medium;No;No;Long;No;No;No;No;0;No;No;No;488084;George Jeng;No;Yes;Low;Few;No;488084;George Jeng;No;Yes;Low;No
136467;Travello;2.0;6;No;3;05/10/2018;05/10/2018 18:15:21;Friday;No;No;No;Long;Medium;No;No;Long;No;No;No;No;0;No;No;No;1453743;Rohit Agrawal;No;Yes;Low;Few;No;1453743;Rohit Agrawal;No;Yes;Low;Yes
136469;MakerWidget;1.0;1;Yes;511;06/10/2018;06/10/2018 00:01:40;Saturday;Yes;No;Yes;Medium;Short;No;No;Long;No;No;No;Yes;1;No;No;Yes;42397;Armin Ulrich;Yes;Yes;Low;Few;Yes;88593;Melanie Massinger;Yes;No;Low;Yes
136472;Pinpin;1.0;3;No;6;06/10/2018;06/10/2018 00:35:30;Saturday;Yes;No;Yes;Long;Short;No;No;Long;No;No;No;No;0;No;No;No;1449177;Murat Kibarogullari;No;Yes;Low;Few;No;1449177;Murat Kibarogullari;No;Yes;Low;No
136476;WorkingHours;2.0;5;Yes;6;06/10/2018;07/09/2018 00:00:00;Friday;No;No;No;Long;Short;No;No;Long;No;No;No;No;0;No;No;No;969597;Timo Partl;Yes;Yes;Low;Few;Yes;969597;Timo Partl;Yes;Yes;Low;Yes
136478;🚀 @PerspectiveIX;1.0;4;No;8;06/10/2018;06/10/2018 06:29:10;Saturday;Yes;No;Yes;Long;Medium;No;No;Long;No;No;No;No;0;No;No;No;205719;Behrouz;Yes;Yes;Low;Few;Yes;205719;Behrouz;Yes;Yes;Low;Yes
136480;Evounce;1.0;5;Yes;7;06/10/2018;07/10/2018 00:00:00;Sunday;No;No;Yes;Long;Short;No;No;Long;No;No;No;No;0;No;No;No;1455561;Johnny Vounce;No;Yes;Low;Few;No;1455561;Johnny Vounce;No;Yes;Low;No
136482;Helperbird;1.0;4;Yes;7;06/10/2018;07/10/2018 00:00:00;Sunday;No;No;Yes;Medium;Short;No;No;Medium;No;Yes;No;No;0;No;No;Yes;968102;Robert James Gabriel;Yes;Yes;Low;Few;No;968102;Robert James Gabriel;Yes;Yes;Low;Yes
136483;StoryPitchCanvas 🚀;1.0;3;No;4;06/10/2018;06/10/2018 08:45:43;Saturday;Yes;No;Yes;Medium;Short;No;No;Medium;No;No;No;No;0;No;No;No;457312;Chrits Phawee;No;No;Low;Few;No;457312;Chrits Phawee;No;No;Low;Yes
136487;Identibyte;1.0;3;Yes;5;06/10/2018;07/10/2018 00:00:32;Sunday;Yes;No;Yes;Medium;Medium;No;No;Medium;No;No;No;No;0;No;No;No;372265;Christopher Reichert;Yes;Yes;Low;Few;Yes;22614;Cody Reichert;Yes;Yes;Low;Yes
136489;Planny 2;2.0;6;No;4;06/10/2018;06/10/2018 15:18:52;Saturday;No;No;Yes;Medium;Short;No;No;Short;No;No;No;No;0;No;No;No;1110163;Kevin;Yes;Yes;Low;Few;No;1110163;Kevin;Yes;Yes;Low;No
136490;Dropshipping Assistant Chatbot;1.0;3;No;3;06/10/2018;06/10/2018 16:27:37;Saturday;No;No;Yes;Medium;Medium;No;No;Short;No;No;No;No;0;No;No;No;932987;Jordan O'Hara;Yes;No;Low;Few;No;932987;Jordan O'Hara;Yes;No;Low;Yes
136493;Spacetomake.io;1.0;3;No;4;06/10/2018;06/10/2018 18:59:03;Saturday;No;No;Yes;Long;Medium;No;No;Short;No;No;No;No;0;No;No;No;396136;samantha bammes;Yes;Yes;Low;Few;Yes;396136;samantha bammes;Yes;Yes;Low;Yes
136539;Sponsored post calculator for Instagram;1.0;2;Yes;415;08/10/2018;08/10/2018 00:01:00;Monday;Yes;No;No;Long;Short;No;No;Long;No;Yes;No;Yes;1;No;No;Yes;986742;Alexander Boykov;Yes;Yes;Low;Few;Yes;1361468;Pavel Aksenov;No;Yes;Low;Yes
136548;Ubersuggest 2.0;2.0.1 ;4;Yes;1804;08/10/2018;08/10/2018 00:37:26;Monday;Yes;Yes;No;Long;Medium;No;No;Medium;No;No;No;Yes;1;No;No;Yes;1880;Ben Lang;Yes;Yes;Low;Satisfactory;Yes;39911;Neil Patel;Yes;Yes;Good;Yes
136586;Video Standups Automation by Standuply;1.0;4;Yes;699;10/10/2018;10/10/2018 00:00:00;Wednesday;No;No;No;Long;Short;No;Yes;Long;No;No;No;Yes;1;No;No;Yes;549412;Alex Kistenev;Yes;Yes;Low;Satisfactory;Yes;413016;Artem  Borodin;No;No;Low;Yes
136654;Crazy Yogis;1.0;3;Yes;51;13/10/2018;13/10/2018 00:00:00;Saturday;No;No;Yes;Medium;Short;No;No;Medium;No;No;No;No;0;No;No;No;748236;adelyn;Yes;Yes;Low;Few;Yes;748236;adelyn;Yes;Yes;Low;Yes
136733;Suave;2.0;3;Yes;722;10/10/2018;10/10/2018 02:46:36;Wednesday;Yes;No;No;Short;Short;No;No;Long;No;No;No;Yes;9;No;No;Yes;467653;Jonas Almut;Yes;No;Low;Few;Yes;467653;Jonas Almut;Yes;No;Low;Yes
136757;The Product Book;1.0;4;Yes;2139;10/10/2018;10/10/2018 06:56:26;Wednesday;Yes;No;No;Long;Short;No;Yes;Medium;No;No;No;No;0;No;No;No;6732;Carlos Villaumbrosia;Yes;Yes;Low;Satisfactory;Yes;110213;Josh Anon;Yes;Yes;Low;No
136780;Luna Display;2.0;5;Yes;781;11/10/2018;11/10/2018 00:00:00;Thursday;No;No;No;Long;Medium;No;No;Long;No;No;No;No;0;No;No;Yes;146172;Matt Ronge;Yes;Yes;Low;Few;Yes;153717;Giovanni Donelli;Yes;Yes;Low;No
136843;Macaw for Twitter;1.0;4;Yes;919;11/10/2018;11/10/2018 03:57:53;Thursday;Yes;No;No;Long;Short;No;No;Long;No;No;No;No;0;No;No;No;655;Ryan;Yes;Yes;Low;Few;Yes;526;Zach Hamed;Yes;Yes;Low;Yes
136853;Icondrop 2.0;2.0 ;6;Yes;306;13/10/2018;13/10/2018 00:00:00;Saturday;No;No;Yes;Long;Long;No;No;Long;No;No;No;Yes;1;No;No;Yes;552297;Dalpat Prajapati;Yes;Yes;Low;Satisfactory;Yes;107653;Tarun Mangukiya;Yes;Yes;Low;Yes
136885;noShit;1.0;2;Yes;1158;12/10/2018;12/10/2018 00:29:48;Friday;Yes;No;No;Short;Short;No;No;Long;No;No;No;No;0;No;No;Yes;1161059;Ben;Yes;Yes;Low;Few;Yes;1161059;Ben;Yes;Yes;Low;Yes
136891;Moments;4.0;4;Yes;56;13/10/2018;13/10/2018 00:00:00;Saturday;No;No;Yes;Long;Medium;No;No;Long;Yes;Yes;No;Yes;1;No;No;No;1337244;IndieDevEd;Yes;No;Low;Few;Yes;1337244;IndieDevEd;Yes;No;Low;Yes
136901;Microlink 2.0;2.0 ;3;Yes;991;13/10/2018;13/10/2018 00:00:00;Saturday;No;No;Yes;Long;Short;No;No;Medium;No;No;No;No;0;No;No;Yes;148890;Kiko Beats;Yes;Yes;Low;Few;Yes;148890;Kiko Beats;Yes;Yes;Low;Yes
136909;Say That For Me;1.0;3;Yes;139;13/10/2018;13/10/2018 00:00:00;Saturday;No;No;Yes;Medium;Medium;No;No;Short;No;No;No;Yes;1;No;No;No;597824;Vladislav Kovalyov;No;Yes;Low;Few;Yes;597824;Vladislav Kovalyov;No;Yes;Low;Yes
136910;Compound;2.0;3;Yes;121;13/10/2018;13/10/2018 00:30:00;Saturday;Yes;No;Yes;Long;Medium;No;No;Medium;No;No;No;Yes;1;No;No;No;807275;Janine Yorio;No;Yes;Low;Few;Yes;807275;Janine Yorio;No;Yes;Low;Yes
136923;Nota;1.0;6;Yes;75;13/10/2018;13/10/2018 00:00:00;Saturday;No;No;Yes;Short;Short;No;No;Short;No;No;No;No;0;No;No;No;634175;Daniel Sadjadian;No;No;Low;Few;Yes;1469179;Fraser Spivey;No;Yes;Low;No
136931;Unfold;1.0;3;Yes;493;13/10/2018;13/10/2018 00:00:00;Saturday;No;No;Yes;Long;Medium;No;No;Medium;No;No;No;No;0;No;No;Yes;290766;Daniel Wyb;Yes;Yes;Low;Few;Yes;348624;Andy;Yes;Yes;Low;Yes
136934;Remote Control for Mac;1.0;6;Yes;159;13/10/2018;13/10/2018 00:00:00;Saturday;No;No;Yes;Medium;Short;No;No;Medium;No;No;No;No;0;No;No;No;644892;cherpake;Yes;No;Low;Satisfactory;Yes;644892;cherpake;Yes;No;Low;Yes
136938;Triangle This;1.0;1;Yes;130;13/10/2018;13/10/2018 02:54:13;Saturday;Yes;No;Yes;Short;Short;No;No;Short;No;No;No;No;0;No;No;No;421931;William;Yes;Yes;Low;Satisfactory;Yes;421931;William;Yes;Yes;Low;Yes
137018;JotForm PDF Editor;1.0;6;Yes;764;15/10/2018;15/10/2018 00:34:58;Monday;Yes;Yes;No;Medium;Short;No;No;Medium;No;No;No;Yes;2;No;No;Yes;70811;Ali Mese;Yes;Yes;Low;Satisfactory;Yes;3115;Aytekin;Yes;Yes;Low;Yes
137033;Keytron;1.0;1;Yes;686;15/10/2018;15/10/2018 02:40:26;Monday;Yes;Yes;No;Medium;Short;No;No;Medium;No;Yes;No;Yes;1;No;No;No;79;Kevin William David;Yes;Yes;Low;Satisfactory;Yes;1463236;Sven Zhu;Yes;No;Low;Yes
137189;newCo;2.0;1;Yes;896;17/10/2018;17/10/2018 00:01:00;Wednesday;Yes;No;No;Long;Medium;No;No;Long;No;No;No;No;0;No;No;No;72708;Ben Tossell;Yes;Yes;Good;Satisfactory;Yes;17811;Mubashar Iqbal;Yes;Yes;Low;No
137221;Palm;1.0;4;Yes;503;10/11/2018;10/11/2018 00:01:00;Saturday;Yes;No;Yes;Medium;Short;No;No;Medium;No;No;No;No;0;No;No;No;762812;Mohammed Rafy;Yes;Yes;Low;Few;Yes;22224;David Woodland;Yes;No;Low;Yes
137222;Fireflies.ai for Meetings;1.0;4;Yes;846;18/10/2018;18/10/2018 00:00:00;Thursday;No;No;No;Medium;Medium;No;No;Medium;No;No;No;No;0;No;No;No;168767;Sam Udotong;Yes;Yes;Low;Few;Yes;921827;Krish Ramineni;Yes;No;Low;Yes
137249;BodyBarista;1.0;5;Yes;328;22/10/2018;22/10/2018 00:01:00;Monday;Yes;No;No;Short;Medium;No;No;Long;Yes;Yes;No;Yes;2;No;No;Yes;1446172;Edith Domschy;No;Yes;Low;Few;Yes;507225;Yana Polulyakh;Yes;Yes;Low;Yes
137300;Supscrib;1.0;2;Yes;461;22/10/2018;22/10/2018 00:00:00;Monday;No;No;No;Long;Short;No;No;Medium;No;No;No;No;0;No;No;Yes;1237156;François Patry;Yes;Yes;Low;Few;Yes;1237156;François Patry;Yes;Yes;Low;Yes
137305;Scoops;1.0;4;Yes;370;22/10/2018;22/10/2018 08:00:00;Monday;Yes;No;No;Long;Short;No;No;Long;No;No;Yes;Yes;1;No;No;Yes;826100;Chris Lee;No;No;Low;Few;Yes;1477429;Paul Asetre;No;No;Low;No
137435;Drafta;1.0;2;Yes;324;20/10/2018;20/10/2018 00:00:00;Saturday;No;No;Yes;Long;Short;No;No;Medium;No;No;No;No;0;No;No;No;1266526;Karl Plaude;Yes;No;Low;Few;Yes;1266526;Karl Plaude;Yes;No;Low;Yes
137447;Hype Link;1.0;5;Yes;168;20/10/2018;20/10/2018 00:00:00;Saturday;No;No;Yes;Long;Short;No;No;Long;No;Yes;No;No;0;No;No;No;104372;Corey G ™;Yes;Yes;Low;Few;Yes;104372;Corey G ™;Yes;Yes;Low;Yes
137455;Not Depressing News;1.0;3;Yes;355;20/10/2018;20/10/2018 00:34:43;Saturday;Yes;No;Yes;Short;Medium;No;No;Short;No;No;No;Yes;1;No;No;Yes;1165464;Arman Ray Tav;Yes;No;Low;Few;Yes;1165464;Arman Ray Tav;Yes;No;Low;Yes
137461;Moplan;1.0;3;Yes;149;20/10/2018;20/10/2018 00:00:00;Saturday;No;No;Yes;Long;Short;No;No;Medium;No;No;No;No;0;No;No;No;1235551;Aldo Vincenti;No;Yes;Low;Few;Yes;1235551;Aldo Vincenti;No;Yes;Low;Yes
137494;Tilted;1.0;3;Yes;204;20/10/2018;21/10/2018 00:00:56;Sunday;Yes;No;Yes;Short;Medium;No;No;Medium;No;No;No;No;0;No;No;No;866505;Mitchell Gamelin;Yes;Yes;Low;Few;Yes;1477648;Lorenzo Santos;No;No;Low;No
137495;Invisible;1.0;4;Yes;154;22/10/2018;22/10/2018 00:00:00;Monday;No;No;No;Short;Medium;No;No;Medium;No;No;No;No;0;No;No;No;47663;Raz Karmi;Yes;Yes;Low;Few;Yes;575807;Francis Pedraza;Yes;Yes;Low;Yes
137499;Tuemilio MVP Validator Toolkit;1.0;4;Yes;481;22/10/2018;22/10/2018 00:00:00;Monday;No;No;No;Long;Short;No;No;Long;No;No;No;Yes;1;No;No;Yes;1181477;Domingo Martín 🛠;Yes;Yes;Low;Few;Yes;1181477;Domingo Martín 🛠;Yes;Yes;Low;Yes
137523;MemoCam;1.0;2;Yes;227;22/10/2018;22/10/2018 00:00:42;Monday;Yes;No;No;Long;Medium;No;No;Long;No;Yes;No;No;0;No;Yes;No;59148;Taeho Lee;Yes;Yes;Low;Few;Yes;59148;Taeho Lee;Yes;Yes;Low;Yes
137530;DBacked;1.0;4;Yes;282;22/10/2018;22/10/2018 00:23:27;Monday;Yes;Yes;No;Long;Short;No;No;Medium;No;No;No;No;0;No;No;No;726690;Simon Bennett;Yes;Yes;Low;Few;Yes;41677;Guillaume Besson;Yes;Yes;Low;Yes
137533;Evericons;1.0;4;Yes;803;22/10/2018;22/10/2018 01:15:34;Monday;Yes;Yes;No;Short;Short;No;No;Long;No;No;No;Yes;1;No;No;No;639195;Aleksey Popov;Yes;No;Low;Few;Yes;639195;Aleksey Popov;Yes;No;Low;Yes
137534;TaskList for Slack;1.0;4;Yes;135;22/10/2018;22/10/2018 01:25:44;Monday;Yes;Yes;No;Medium;Short;No;No;Short;No;No;No;No;0;No;No;No;1434477;Danny Witters;No;No;Low;Few;No;257954;Haimin;Yes;No;Low;No
137539;Taggy;1.0;2;Yes;205;22/10/2018;22/10/2018 02:13:15;Monday;Yes;Yes;No;Short;Medium;No;No;Long;No;No;No;No;0;No;No;Yes;1319503;Maksim Gorodov;Yes;No;Low;Few;Yes;1319503;Maksim Gorodov;Yes;No;Low;Yes
137588;Mindstamp;1.0;4;Yes;744;23/10/2018;23/10/2018 00:00:00;Tuesday;No;No;No;Long;Medium;No;Yes;Long;Yes;No;No;No;0;Yes;No;No;18280;Chris Messina;Yes;Yes;Good;Satisfactory;Yes;881829;Brett Lindenberg;Yes;No;Low;Yes
137606;Livestorm;1.0;3;Yes;781;23/10/2018;23/10/2018 00:09:26;Tuesday;Yes;Yes;No;Long;Short;No;No;Medium;No;No;No;Yes;1;No;No;No;7857;Gilles Bertaux;Yes;Yes;Low;Few;Yes;46949;Thibaut Davoult;Yes;Yes;Low;Yes
137734;Turn Off the Lights for Safari;1.0;4;Yes;126;28/10/2018;28/10/2018 00:00:00;Sunday;No;No;Yes;Long;Short;No;Yes;Short;No;Yes;No;No;0;No;No;No;836782;Stefan Van Damme;Yes;Yes;Low;Few;Yes;836782;Stefan Van Damme;Yes;Yes;Low;Yes
137738;Cards;3.0;2;Yes;246;28/10/2018;28/10/2018 00:00:00;Sunday;No;No;Yes;Long;Medium;No;No;Medium;No;Yes;No;No;0;Yes;No;No;1292043;Julian Schiavo;Yes;Yes;Low;Few;Yes;1292043;Julian Schiavo;Yes;Yes;Low;Yes
137780;ChangeTower;1.0;3;Yes;334;28/10/2018;28/10/2018 00:00:00;Sunday;No;No;Yes;Short;Short;No;No;Medium;No;No;No;No;0;No;No;No;447391;Braxton Huff 🙌🏻;Yes;Yes;Low;Few;Yes;1499338;ChangeTower;Yes;Yes;Low;Yes
137874;FollowFriday;1.0;2;Yes;625;26/10/2018;26/10/2018 00:04:02;Friday;Yes;No;No;Medium;Short;No;No;Medium;No;No;No;Yes;2;No;No;Yes;18280;Chris Messina;Yes;Yes;Good;Satisfactory;Yes;969654;Guillaume Bardet;Yes;Yes;Low;Yes
137879;Contraste;1.0;3;Yes;174;28/10/2018;28/10/2018 00:00:00;Sunday;No;No;Yes;Short;Medium;No;No;Long;No;No;No;No;0;No;No;No;42584;vasanth;Yes;No;Low;Satisfactory;Yes;159251;Laurent Baumann;Yes;Yes;Low;No
137945;Switcher.gg;1.0;2;Yes;474;29/10/2018;29/10/2018 07:00:00;Monday;Yes;No;No;Short;Medium;No;No;Long;No;No;No;No;0;No;No;No;1242811;Jonathan Zarra;No;Yes;Low;Few;Yes;1496641;Ganesh Swami;No;No;Low;No
137946;Finito;1.0;5;Yes;116;28/10/2018;28/10/2018 00:00:00;Sunday;No;No;Yes;Short;Medium;No;No;Long;No;No;No;Yes;1;No;No;No;791633;Jose;Yes;No;Low;Few;Yes;791633;Jose;Yes;No;Low;Yes
137949;Tilespace;1.0;2;Yes;25;28/10/2018;28/10/2018 00:00:00;Sunday;No;No;Yes;Long;Medium;No;No;Short;No;Yes;No;No;0;No;No;No;1479490;Roman Seleznov;Yes;Yes;Low;Few;No;1479490;Roman Seleznov;Yes;Yes;Low;Yes
137950;Amelia Timer;1.0;4;Yes;394;28/10/2018;28/10/2018 00:00:00;Sunday;No;No;Yes;Long;Short;No;No;Long;No;No;No;No;0;No;No;No;35150;Sean Linehan;Yes;No;Low;Few;Yes;35150;Sean Linehan;Yes;No;Low;Yes
137957;aspace;1.0;3;Yes;38;28/10/2018;28/10/2018 00:00:24;Sunday;Yes;No;Yes;Medium;Short;No;No;Long;No;No;No;No;0;No;No;No;1462238;Fedor Paretsky;Yes;No;Low;Few;No;1496930;Yousif Almulla;No;No;Low;No
137959;MacBook Alarm;1.0;3;Yes;737;28/10/2018;28/10/2018 00:24:32;Sunday;Yes;No;Yes;Short;Short;No;No;Medium;No;Yes;No;Yes;1;No;No;Yes;345896;Andrey  Azimov;Yes;Yes;Low;Satisfactory;Yes;345896;Andrey  Azimov;Yes;Yes;Low;Yes
137962;Rocket Adventure;1.0;1;No;2;28/10/2018;28/10/2018 02:34:46;Sunday;Yes;No;Yes;Long;Short;No;No;Long;No;No;No;No;0;No;No;No;1487705;mahmoud samir;No;No;Low;Few;No;1487705;mahmoud samir;No;No;Low;No
137967;Wings;1.0;2;Yes;323;28/10/2018;29/10/2018 01:00:00;Monday;Yes;No;No;Medium;Short;No;No;Medium;No;No;No;Yes;1;Yes;No;Yes;76162;Forrest Scofield;Yes;No;Low;Few;Yes;15162;Cyrus Eslami;Yes;No;Low;Yes
137968;nativeMsg RCS Development Platform;1.0;4;No;5;28/10/2018;28/10/2018 05:19:16;Sunday;Yes;No;Yes;Long;Medium;No;No;Long;No;No;No;No;0;No;No;No;70427;Brian Stafford;Yes;Yes;Low;Few;Yes;1046121;Michael C Lamb;No;No;Low;No
137970;Turn & Tackle;1.0;2;No;2;28/10/2018;28/10/2018 06:09:17;Sunday;Yes;No;Yes;Short;Short;No;No;Long;No;No;No;No;0;No;No;No;988713;Viktor;Yes;Yes;Low;Few;No;988713;Viktor;Yes;Yes;Low;Yes
137973;ANI;1.0;5;No;5;28/10/2018;28/10/2018 07:38:33;Sunday;Yes;No;Yes;Long;Medium;No;No;Medium;No;No;No;No;0;No;No;Yes;1275389;Timothy Ouano;Yes;No;Low;Few;No;1275389;Timothy Ouano;Yes;No;Low;Yes
137975;Meme sticker pack for WhatsApp;1.0;1;No;5;28/10/2018;28/10/2018 07:51:29;Sunday;Yes;No;Yes;Short;Short;No;No;Long;No;No;No;No;0;No;No;No;1484477;Mars v.;No;No;Low;Few;No;1484477;Mars v.;No;No;Low;Yes
137976;Avctoris;1.0;1;No;4;28/10/2018;28/10/2018 08:19:17;Sunday;Yes;No;Yes;Medium;Long;No;No;Medium;No;Yes;No;No;0;No;No;No;1482649;Rudinei Modezejewski;No;No;Low;Few;No;1482649;Rudinei Modezejewski;No;No;Low;No
