post_id;post_name;version;tags_number;is_featured;score;created_at_day;created_at_daytime;launched_day;is_best_time_to_launch;is_best_day_to_launch;is_weekend;positive_description_sentiment;negative_description_sentiment;discretized_positive_description_score;discretized_negative_description_score;discretized_neutral_description_score;text_description_length;sentence_length_in_the_description;bullet_points_explicit_features;emoji_in_description;tagline_length;emoji_in_tagline;are_there_video;are_there_tweetable_images;are_there_gif_images;number_of_gif;offers;promo_discount_codes;are_there_questions;hunter_id;hunter_name;hunter_has_twitter;hunter_has_website;hunter_followers;hunter_apps_made;hunter_follows_up_on_comments;hunter_is_maker;maker_id;maker_name;maker_has_twitter;maker_has_website;maker_followers;maker_follows_up_on_comments;maker_positive_comment;maker_negative_comment;discretized_maker_positive_comment_score;discretized_maker_negative_comment_score;discretized_maker_neutral_comment_score;others_positive_comment;others_negative_comment;discretized_others_positive_comment_score;discretized_others_negative_comment_score;discretized_others_neutral_comment_score;topic
132240;Eminently;1.0;6;Yes;55;02/08/2018;02/08/2018 09:26:46;Thursday;No;No;No;2;-2;True;True;False;Long;Medium;No;No;Long;No;No;No;No;0;No;No;Yes;113228;Romain Pellerin;Yes;Yes;Low;Low;No;Yes;113228;Romain Pellerin;Yes;Yes;Low;Yes;1;-1;False;False;True;1;-1;False;False;True;web development
132243;Square Reader SDK;1.0;3;Yes;231;02/08/2018;02/08/2018 10:44:37;Thursday;No;No;No;1;-1;False;False;True;Short;Short;No;No;Medium;No;No;No;Yes;1;No;No;No;550184;Amanda Le;Yes;No;Low;Low;Yes;No;348647;Jack;Yes;No;Medium;No;1;-1;False;False;True;4;-2;True;True;False;web development
132253;The Views News;1.0;10;Yes;273;03/08/2018;03/08/2018 00:13:20;Friday;Yes;No;No;3;-1;True;False;False;Long;Short;No;No;Long;No;No;No;No;0;No;No;No;972046;Sai Kambamapti;Yes;Yes;Low;Low;Yes;No;1374254;Views;Yes;Yes;Low;No;1;-1;False;False;True;4;-2;True;True;False;creativity
132260;Smiley;1.0;1;Yes;28;02/08/2018;02/08/2018 17:08:55;Thursday;No;No;No;3;-1;True;False;False;Short;Medium;No;No;Medium;No;No;No;Yes;1;No;No;Yes;1223449;Qi He;Yes;Yes;Low;Low;No;No;1213935;Lin He;Yes;No;Low;No;1;-1;False;False;True;1;-1;False;False;True;community
132261;The Thin Silence;1.0;4;Yes;126;04/08/2018;04/08/2018 00:00:00;Saturday;No;No;Yes;3;-2;True;True;False;Medium;Medium;No;No;Long;No;Yes;No;Yes;1;No;No;No;48270;Ben Follington;Yes;Yes;Low;Low;Yes;No;1156822;Ricky;Yes;Yes;Low;No;1;-1;False;False;True;4;-2;True;True;False;creativity
132269;MailMaster;1.0;4;Yes;355;03/08/2018;03/08/2018 01:24:20;Friday;Yes;No;No;1;-2;False;True;False;Medium;Short;No;No;Long;Yes;No;No;Yes;1;No;No;Yes;974442;Bryan Sanders;Yes;No;Low;Low;Yes;No;989722;Cullen Peterson;Yes;Yes;Low;Yes;3;-1;True;False;False;4;-3;True;True;False;community
132278;UX Storyboard;1.0;2;Yes;697;04/08/2018;04/08/2018 00:00:00;Saturday;No;No;Yes;1;-1;False;False;True;Medium;Medium;No;No;Long;No;No;No;Yes;1;No;No;No;106984;Jason Leow;Yes;Yes;Low;Low;No;Yes;106984;Jason Leow;Yes;Yes;Low;Yes;3;-1;True;False;False;1;-1;False;False;True;web development
132284;TimesApp;1.0;1;Yes;53;04/08/2018;04/08/2018 00:00:00;Saturday;No;No;Yes;3;-2;True;True;False;Long;Medium;Yes;No;Short;No;No;No;No;0;No;No;No;1356711;Aditya Gupta;Yes;No;Low;Low;No;Yes;1356711;Aditya Gupta;Yes;No;Low;Yes;1;-1;False;False;True;1;-1;False;False;True;creativity
132286;FlippAR Go;1.0;1;Yes;230;04/08/2018;04/08/2018 00:00:00;Saturday;No;No;Yes;1;-1;False;False;True;Medium;Short;No;No;Short;No;No;No;No;0;No;No;No;1229808;Abhirup Moitra;No;Yes;Low;Low;No;Yes;1229808;Abhirup Moitra;No;Yes;Low;Yes;1;-1;False;False;True;1;-1;False;False;True;creativity
132290;Peel Away Labs;1.0;5;Yes;65;04/08/2018;04/08/2018 00:00:00;Saturday;No;No;Yes;2;-1;True;False;False;Long;Medium;No;No;Long;No;No;No;No;0;No;No;No;4316;Trace Cohen;Yes;Yes;Low;Low;No;No;125082;Maxwell Cohen;Yes;Yes;Low;Yes;1;-1;False;False;True;4;-3;True;True;False;creativity
132291;Coin Stats 2.0;2.0;3;Yes;415;07/08/2018;07/08/2018 00:00:00;Tuesday;No;No;No;2;-1;True;False;False;Long;Short;No;No;Medium;No;Yes;No;Yes;1;No;No;Yes;499600;Narek Gevorgyan;Yes;No;Low;Low;No;Yes;499600;Narek Gevorgyan;Yes;No;Low;Yes;3;-1;True;False;False;1;-1;False;False;True;community
132292;Cypress;1.0;3;Yes;379;04/08/2018;04/08/2018 00:00:00;Saturday;No;No;Yes;1;-4;False;True;False;Short;Short;No;No;Long;Yes;No;No;Yes;4;No;No;No;10815;Moritz Plassnig;Yes;Yes;Low;Low;No;No;95937;Gleb Bahmutov;Yes;No;Low;Yes;1;-1;False;False;True;4;-3;True;True;False;community
132300;SoccerTrackr;1.0;4;Yes;57;04/08/2018;04/08/2018 00:00:04;Saturday;Yes;No;Yes;2;-1;True;False;False;Long;Short;No;No;Long;Yes;No;No;No;0;No;No;Yes;24581;Sabes™;Yes;Yes;Low;Low;No;Yes;24581;Sabes™;Yes;Yes;Low;Yes;3;-1;True;False;False;1;-1;False;False;True;community
132301;HoloBack;1.0;3;Yes;160;04/08/2018;04/08/2018 00:00:00;Saturday;No;No;Yes;2;-2;True;True;False;Short;Medium;No;No;Medium;No;Yes;No;No;0;No;No;Yes;1344165;Alex Powell;No;Yes;Low;Low;No;Yes;1344165;Alex Powell;No;Yes;Low;Yes;4;-1;True;False;False;1;-1;False;False;True;web development
132305;Gmail Unformatter;1.0;1;Yes;46;06/08/2018;06/08/2018 00:00:00;Monday;No;No;No;1;-3;False;True;False;Long;Medium;No;No;Long;No;No;No;No;0;No;No;Yes;72708;Ben Tossell;Yes;Yes;Medium;Medium;No;No;728836;chris;Yes;No;Low;Yes;2;-3;True;True;False;1;-1;False;False;True;community
132308;Pair & Compare;1.0;5;Yes;297;05/08/2018;05/08/2018 00:01:00;Sunday;Yes;No;Yes;2;-2;True;True;False;Long;Short;No;No;Medium;No;Yes;No;No;0;No;No;Yes;18280;Chris Messina;Yes;Yes;Medium;Medium;No;No;906942;Ammar Alyousfi;Yes;Yes;Low;Yes;4;-3;True;True;False;4;-2;True;True;False;community
132316;Passport Simple;1.0;2;Yes;155;04/08/2018;04/08/2018 01:42:45;Saturday;Yes;No;Yes;2;-1;True;False;False;Short;Short;No;No;Medium;No;No;No;No;0;No;No;Yes;4258;Simon Robic;Yes;Yes;Low;Low;No;Yes;4258;Simon Robic;Yes;Yes;Low;Yes;3;-2;True;True;False;1;-1;False;False;True;creativity
132339;PodLink;1.0;2;Yes;225;06/08/2018;06/08/2018 00:01:58;Monday;Yes;No;No;1;-1;False;False;True;Medium;Short;No;No;Medium;No;Yes;No;Yes;1;No;No;No;20168;Jean-Patrick Labouyrie;Yes;No;Low;Low;No;No;46061;Nathan Gathright;Yes;Yes;Low;Yes;4;-4;True;True;False;4;-3;True;True;False;community
132343;ScreenTime;1.0;2;Yes;516;05/08/2018;05/08/2018 00:00:23;Sunday;Yes;No;Yes;1;-1;False;False;True;Medium;Short;No;No;Medium;No;No;No;No;0;No;No;Yes;272902;Bibhas Acharya;Yes;No;Low;Low;No;Yes;272902;Bibhas Acharya;Yes;No;Low;Yes;3;-3;True;True;False;1;-1;False;False;True;community
132351;AxMath;1.0;1;Yes;43;06/08/2018;06/08/2018 00:00:00;Monday;No;No;No;2;-1;True;False;False;Long;Short;No;No;Medium;No;No;No;No;0;No;No;No;1373497;Zhiyuan Shen;No;No;Low;Low;No;Yes;1373497;Zhiyuan Shen;No;No;Low;Yes;2;-1;True;False;False;1;-1;False;False;True;community
132352;Set in Block;1.0;3;Yes;93;06/08/2018;06/08/2018 00:00:00;Monday;No;No;No;2;-2;True;True;False;Medium;Short;No;No;Long;No;No;No;No;0;No;No;No;1190268;Giedrius;Yes;Yes;Low;Low;No;Yes;1190268;Giedrius;Yes;Yes;Low;Yes;3;-2;True;True;False;1;-1;False;False;True;community
132357;mdi-cli;1.0;2;Yes;134;06/08/2018;06/08/2018 00:00:00;Monday;No;No;No;1;-1;False;False;True;Short;Short;No;No;Long;No;No;No;Yes;1;No;No;Yes;1262291;Arnelle Balane;Yes;Yes;Low;Low;No;Yes;1262291;Arnelle Balane;Yes;Yes;Low;Yes;1;-1;False;False;True;1;-1;False;False;True;community
132359;Code Blue;1.0;1;Yes;347;05/08/2018;05/08/2018 03:54:22;Sunday;Yes;No;Yes;4;-1;True;False;False;Long;Short;No;No;Medium;No;No;No;No;0;No;No;Yes;943291;Sujan Sundareswaran;Yes;Yes;Low;Low;No;Yes;943291;Sujan Sundareswaran;Yes;Yes;Low;Yes;3;-1;True;False;False;1;-1;False;False;True;creativity
132364;Bookman;1.0;3;Yes;133;06/08/2018;06/08/2018 00:00:00;Monday;No;No;No;4;-1;True;False;False;Long;Short;No;No;Short;Yes;No;No;Yes;1;No;No;No;455106;Jean-Philippe FONG;Yes;No;Low;Low;No;Yes;455106;Jean-Philippe FONG;Yes;No;Low;Yes;4;-1;True;False;False;1;-1;False;False;True;creativity
132371;Motiv8;2.0;4;Yes;49;06/08/2018;06/08/2018 00:00:00;Monday;No;No;No;2;-2;True;True;False;Long;Short;No;No;Long;Yes;No;No;Yes;1;No;No;No;790507;Ng Khai Yong;No;Yes;Low;Low;Yes;No;24119;Ng Khai Yong;Yes;Yes;Low;No;1;-1;False;False;True;3;-1;True;False;False;community
132379;Snippet Store;1.0;2;Yes;296;06/08/2018;06/08/2018 00:00:50;Monday;Yes;No;No;2;-1;True;False;False;Medium;Medium;No;No;Medium;No;No;No;No;0;No;No;Yes;1366474;Nguyễn Việt Hưng;No;No;Low;Low;No;Yes;1366474;Nguyễn Việt Hưng;No;No;Low;Yes;4;-1;True;False;False;1;-1;False;False;True;community
132387;Timetable;2.0;3;Yes;78;06/08/2018;06/08/2018 00:08:28;Monday;Yes;Yes;No;2;-1;True;False;False;Long;Short;No;No;Short;Yes;No;No;No;0;No;No;No;1374597;Ishita Mediratta;No;No;Low;Low;Yes;No;1375803;Sanuj Bhatia;Yes;Yes;Low;No;1;-1;False;False;True;4;-1;True;False;False;creativity
132390;StickyDo;1.0;4;Yes;50;06/08/2018;06/08/2018 03:13:37;Monday;Yes;Yes;No;2;-1;True;False;False;Short;Short;No;No;Long;No;No;No;No;0;No;No;Yes;1113105;Achuth Hadnoor;Yes;Yes;Low;Low;No;Yes;1113105;Achuth Hadnoor;Yes;Yes;Low;Yes;3;-1;True;False;False;1;-1;False;False;True;creativity
132392;RecruitT;1.0;1;Yes;117;06/08/2018;06/08/2018 03:14:56;Monday;Yes;Yes;No;2;-2;True;True;False;Long;Short;No;No;Long;No;No;No;No;0;No;No;No;999986;Cosmin Rusu;Yes;Yes;Low;Low;No;Yes;999986;Cosmin Rusu;Yes;Yes;Low;Yes;1;-1;False;False;True;1;-1;False;False;True;creativity
132393;Coinwink;1.0;3;Yes;147;06/08/2018;06/08/2018 00:02:06;Monday;Yes;Yes;No;1;-2;False;True;False;Medium;Medium;No;No;Long;No;No;Yes;No;0;No;No;No;1190268;Giedrius;Yes;Yes;Low;Low;No;Yes;1190268;Giedrius;Yes;Yes;Low;Yes;1;-1;False;False;True;1;-1;False;False;True;community
132394;Drawser;1.0;3;Yes;198;06/08/2018;06/08/2018 00:05:30;Monday;Yes;Yes;No;1;-1;False;False;True;Long;Short;No;No;Long;No;Yes;No;No;0;No;No;No;1190949;Taro Nishino;Yes;Yes;Low;Low;No;Yes;1190949;Taro Nishino;Yes;Yes;Low;Yes;1;-1;False;False;True;1;-1;False;False;True;community
132395;Macaw;5.0;4;Yes;76;06/08/2018;06/08/2018 03:16:14;Monday;Yes;Yes;No;1;-1;False;False;True;Long;Short;No;No;Long;No;Yes;Yes;No;0;No;No;Yes;1302731;Luu Dao;No;No;Low;Low;Yes;No;1313277;Allon;Yes;No;Low;No;1;-1;False;False;True;3;-2;True;True;False;community
132397;Instagram Downloader;1.0;1;No;3;06/08/2018;06/08/2018 00:11:32;Monday;Yes;Yes;No;2;-1;True;False;False;Short;Short;No;No;Short;No;No;No;No;0;No;No;No;945624;techfans;Yes;No;Low;Low;No;Yes;945624;techfans;Yes;No;Low;No;1;-1;False;False;True;1;-1;False;False;True;web development
132398;Little Sleeper;1.0;6;Yes;266;06/08/2018;06/08/2018 02:45:33;Monday;Yes;Yes;No;2;-4;True;True;False;Short;Short;No;No;Medium;No;Yes;No;No;0;No;No;No;30639;Birkan Icacan;Yes;Yes;Low;Low;No;No;1316600;Berna Akin Eris;Yes;No;Low;Yes;5;-1;True;False;False;4;-2;True;True;False;creativity
132400;Pix-Zip;1.0;3;Yes;33;06/08/2018;06/08/2018 02:59:14;Monday;Yes;Yes;No;1;-1;False;False;True;Long;Medium;No;No;Long;No;No;No;No;0;No;No;No;1372685;Jian Jacob;No;No;Low;Low;No;Yes;1372685;Jian Jacob;No;No;Low;Yes;2;-1;True;False;False;1;-1;False;False;True;community
132406;drystack;1.0;3;Yes;350;06/08/2018;06/08/2018 03:09:59;Monday;Yes;Yes;No;1;-1;False;False;True;Medium;Medium;No;No;Long;No;No;No;No;0;No;No;No;1346791;Jean-Elie Barjonet;Yes;Yes;Low;Low;No;Yes;1346791;Jean-Elie Barjonet;Yes;Yes;Low;Yes;3;-2;True;True;False;1;-1;False;False;True;creativity
132407;SuperSpeedBlazer USB 3.1 Gen2;1.0;5;Yes;36;06/08/2018;06/08/2018 01:31:13;Monday;Yes;Yes;No;2;-1;True;False;False;Short;Short;No;No;Medium;No;Yes;No;No;0;No;No;No;195179;Nikolai Lebedovsky;Yes;Yes;Low;Low;No;No;309044;Paal Joachim Romdahl;Yes;Yes;Low;No;1;-1;False;False;True;3;-2;True;True;False;community
132413;Email Inspector;1.0;1;Yes;165;06/08/2018;07/08/2018 00:00:00;Tuesday;No;No;No;1;-1;False;False;True;Short;Short;No;No;Short;No;No;No;Yes;1;No;No;No;983932;Duncan Gledhill;No;Yes;Low;Low;Yes;No;1094481;DuncanGledhill;Yes;Yes;Low;No;1;-1;False;False;True;4;-2;True;True;False;creativity
132416;ResumeMaker.Online;1.0;6;Yes;1106;06/08/2018;07/08/2018 00:00:00;Tuesday;No;No;No;1;-1;False;False;True;Long;Medium;No;No;Long;No;Yes;No;Yes;1;No;No;Yes;1365522;Fernando Pessagno;No;Yes;Low;Low;No;Yes;1365522;Fernando Pessagno;No;Yes;Low;Yes;5;-2;True;True;False;1;-1;False;False;True;community
132418;Bundlez;1.0;6;No;2;06/08/2018;06/08/2018 06:59:47;Monday;Yes;Yes;No;2;-1;True;False;False;Long;Medium;No;No;Medium;No;No;No;Yes;5;No;No;No;1374595;Andros Yang;No;No;Low;Low;No;Yes;1374595;Andros Yang;No;No;Low;No;1;-1;False;False;True;1;-1;False;False;True;web development
132420;CipherPro;1.0;3;Yes;28;06/08/2018;07/08/2018 00:00:00;Tuesday;No;No;No;1;-1;False;False;True;Medium;Short;No;No;Long;No;No;No;Yes;1;No;No;No;1374070;Dmitry Akishin;Yes;No;Low;Low;No;Yes;1374070;Dmitry Akishin;Yes;No;Low;Yes;1;-1;False;False;True;1;-1;False;False;True;community
132422;Bubblewits 2.0;2.0;4;No;119;08/08/2018;06/08/2018 07:49:48;Monday;Yes;Yes;No;3;-2;True;True;False;Long;Medium;No;No;Long;No;No;No;No;0;No;No;Yes;651252;Vlad Larin;No;Yes;Low;Medium;Yes;No;267036;Levon;Yes;Yes;Low;No;1;-1;False;False;True;1;-1;False;False;True;creativity
132423;Repodig;1.0;3;No;10;06/08/2018;06/08/2018 07:54:12;Monday;Yes;Yes;No;1;-2;False;True;False;Short;Medium;No;No;Long;No;No;No;No;0;No;No;No;37010;Rakhim Davletkaliyev;Yes;Yes;Low;Low;No;Yes;37010;Rakhim Davletkaliyev;Yes;Yes;Low;No;1;-1;False;False;True;1;-1;False;False;True;creativity
132424;PubGif;1.0;8;No;2;06/08/2018;06/08/2018 08:04:04;Monday;Yes;Yes;No;4;-1;True;False;False;Long;Short;No;No;Medium;No;No;No;No;0;No;No;No;1133587;Farid  BEN KACEM;Yes;Yes;Low;Low;No;Yes;1133587;Farid  BEN KACEM;Yes;Yes;Low;Yes;2;-1;True;False;False;1;-1;False;False;True;creativity
132426;Solodev CMS;1.0;5;No;4;06/08/2018;06/08/2018 08:54:30;Monday;Yes;Yes;No;3;-1;True;False;False;Long;Medium;No;No;Short;No;No;No;No;0;No;No;No;1356889;Matt Rigg;No;No;Low;Low;No;No;1376137;Solodev;Yes;Yes;Low;No;1;-1;False;False;True;1;-1;False;False;True;creativity
132428;The PM Library;1.0;5;No;10;06/08/2018;06/08/2018 09:45:24;Monday;No;Yes;No;3;-1;True;False;False;Short;Short;No;No;Medium;No;No;No;No;0;No;No;No;513173;Alexander Hipp;Yes;Yes;Low;Low;No;No;577863;Lena Haydt;No;No;Low;No;1;-1;False;False;True;1;-1;False;False;True;creativity
132432;Speculid;1.0;3;No;3;06/08/2018;06/08/2018 11:21:01;Monday;No;Yes;No;1;-1;False;False;True;Medium;Short;No;No;Medium;No;No;Yes;No;0;No;No;No;177725;Erik Gillespie;Yes;Yes;Low;Medium;No;No;724210;leogdion;Yes;No;Low;No;1;-1;False;False;True;1;-1;False;False;True;community
132438;Refresh.design;1.0;3;No;6;06/08/2018;06/08/2018 14:36:57;Monday;No;Yes;No;1;-4;False;True;False;Medium;Short;No;No;Medium;No;No;No;No;0;No;No;Yes;113173;Micah Iverson;Yes;Yes;Low;Low;No;Yes;113173;Micah Iverson;Yes;Yes;Low;Yes;3;-1;True;False;False;1;-1;False;False;True;creativity
132444;Escrow Pay;1.0;2;No;6;06/08/2018;06/08/2018 18:25:57;Monday;No;Yes;No;1;-1;False;False;True;Long;Medium;No;No;Long;No;No;No;No;0;No;No;No;61296;James;Yes;Yes;Low;Low;No;No;62210;Matt Barrie;Yes;Yes;Low;No;1;-1;False;False;True;1;-1;False;False;True;community
132454;Cooper Submaster SM8016 Men's 300 Metre Professional Military SAS SBS Divers Watch;1.0;1;No;2;06/08/2018;06/08/2018 23:17:00;Monday;No;Yes;No;1;-2;False;True;False;Long;Short;No;No;Medium;No;No;No;No;0;No;No;No;1175352;Alexander Cooper;Yes;Yes;Low;Low;No;Yes;1175352;Alexander Cooper;Yes;Yes;Low;No;1;-1;False;False;True;1;-1;False;False;True;creativity
132458;Wander 2.0;2.0;2;Yes;87;07/08/2018;07/08/2018 03:24:23;Tuesday;Yes;Yes;No;2;-1;True;False;False;Long;Medium;No;No;Medium;No;No;No;No;0;No;No;Yes;159715;ItaiSagi;Yes;Yes;Low;Low;Yes;No;945397;Noa Bar Noy;No;No;Low;No;1;-1;False;False;True;4;-2;True;True;False;web development
132459;Crypto Toolbox;1.0;3;Yes;25;07/08/2018;07/08/2018 03:21:42;Tuesday;Yes;Yes;No;1;-1;False;False;True;Medium;Long;No;No;Long;No;No;No;No;0;No;No;Yes;1364356;Colin Barnes;Yes;No;Low;Low;No;Yes;1364356;Colin Barnes;Yes;No;Low;Yes;3;-1;True;False;False;1;-1;False;False;True;community
132460;RemoteML V2;2.0;4;No;24;07/08/2018;07/08/2018 00:01:39;Tuesday;Yes;No;No;2;-1;True;False;False;Medium;Short;No;No;Medium;No;No;No;Yes;1;No;No;No;1124959;Dominic Monn;Yes;Yes;Low;Low;No;Yes;1124959;Dominic Monn;Yes;Yes;Low;No;1;-1;False;False;True;1;-1;False;False;True;creativity
132466;HAKARAN;1.0;3;Yes;36;07/08/2018;07/08/2018 03:33:59;Tuesday;Yes;Yes;No;1;-1;False;False;True;Short;Short;No;No;Long;No;No;No;Yes;1;No;No;No;339834;Tsutomu Narushima;Yes;Yes;Low;Low;No;Yes;339834;Tsutomu Narushima;Yes;Yes;Low;Yes;2;-2;True;True;False;1;-1;False;False;True;web development
132468;Elation Society;1.0;1;No;3;07/08/2018;07/08/2018 00:26:01;Tuesday;Yes;Yes;No;1;-2;False;True;False;Long;Medium;No;No;Medium;No;No;Yes;No;0;Yes;Yes;No;1373065;Caleb Preston;Yes;No;Low;Low;No;Yes;1373065;Caleb Preston;Yes;No;Low;Yes;3;-3;True;True;False;1;-1;False;False;True;creativity
132469;Hookeepr;1.0;2;Yes;52;07/08/2018;07/08/2018 03:43:08;Tuesday;Yes;Yes;No;2;-1;True;False;False;Long;Short;No;No;Medium;No;No;No;Yes;1;No;No;No;53151;Knight ;Yes;Yes;Low;Low;No;Yes;53151;Knight ;Yes;Yes;Low;No;1;-1;False;False;True;1;-1;False;False;True;web development
132470;Couch Potato;1.0;3;Yes;585;07/08/2018;07/08/2018 00:28:36;Tuesday;Yes;Yes;No;3;-1;True;False;False;Medium;Medium;No;No;Short;No;No;No;Yes;1;No;No;No;7293;Tristan Pollock;Yes;Yes;Low;Low;Yes;No;35368;Erica Amatori;Yes;No;Low;Yes;3;-2;True;True;False;4;-3;True;True;False;creativity
132471;Dancemusic WTF-300;1.0;2;Yes;45;07/08/2018;07/08/2018 03:45:41;Tuesday;Yes;Yes;No;4;-3;True;True;False;Medium;Medium;No;No;Long;No;No;No;Yes;4;No;No;No;39987;Mattias H;Yes;Yes;Low;Low;No;Yes;39987;Mattias H;Yes;Yes;Low;Yes;1;-1;False;False;True;1;-1;False;False;True;creativity
132473;Hubbler;1.0;1;No;3;07/08/2018;07/08/2018 00:44:27;Tuesday;Yes;Yes;No;1;-1;False;False;True;Short;Medium;No;No;Long;No;No;No;No;0;No;No;No;322698;G Tegginmath;Yes;Yes;Low;Low;No;Yes;322698;G Tegginmath;Yes;Yes;Low;No;1;-1;False;False;True;1;-1;False;False;True;community
132474;Sandow (2018);1.0;2;No;3;07/08/2018;07/08/2018 00:45:00;Tuesday;Yes;Yes;No;4;-1;True;False;False;Medium;Short;No;No;Short;No;No;No;No;0;No;No;No;1175352;Alexander Cooper;Yes;Yes;Low;Low;No;Yes;1175352;Alexander Cooper;Yes;Yes;Low;No;1;-1;False;False;True;1;-1;False;False;True;web development
132475;Submit Checklist;1.0;2;Yes;719;07/08/2018;08/08/2018 00:00:00;Wednesday;No;No;No;1;-1;False;False;True;Short;Short;No;No;Medium;No;No;No;No;0;No;No;No;541384;Serhad iletir;Yes;Yes;Low;Low;No;Yes;541384;Serhad iletir;Yes;Yes;Low;Yes;3;-2;True;True;False;1;-1;False;False;True;creativity
132479;Expense Tracker;2.0;3;No;5;07/08/2018;07/08/2018 01:47:21;Tuesday;Yes;Yes;No;2;-1;True;False;False;Long;Medium;No;No;Long;No;No;No;No;0;No;No;No;1375018;Joe Kansal;No;No;Low;Low;No;Yes;1375018;Joe Kansal;No;No;Low;Yes;2;-2;True;True;False;1;-1;False;False;True;community
132480;Estimate Express;1.0;1;No;7;07/08/2018;07/08/2018 01:55:30;Tuesday;Yes;Yes;No;1;-1;False;False;True;Short;Medium;No;No;Long;No;No;No;Yes;3;No;No;No;1372367;lucas kuzma;Yes;Yes;Low;Low;No;Yes;1372367;lucas kuzma;Yes;Yes;Low;No;1;-1;False;False;True;1;-1;False;False;True;creativity
132483;CryptoWatch;3.0;1;No;2;07/08/2018;07/08/2018 03:01:55;Tuesday;Yes;No;No;1;-1;False;False;True;Long;Medium;No;No;Long;No;No;No;Yes;2;No;No;No;983932;Duncan Gledhill;No;Yes;Low;Low;No;No;1094481;DuncanGledhill;Yes;Yes;Low;No;1;-1;False;False;True;1;-1;False;False;True;web development
132486;Blockchain Learning Center;1.0;3;Yes;412;07/08/2018;07/08/2018 03:57:03;Tuesday;Yes;Yes;No;1;-2;False;True;False;Medium;Medium;No;No;Long;No;No;No;Yes;1;No;No;Yes;19752;Weiting Liu;Yes;Yes;Low;Medium;No;Yes;19752;Weiting Liu;Yes;Yes;Low;Yes;4;-2;True;True;False;1;-1;False;False;True;creativity
132489;The Growth Marketer's Playbook;1.0;3;Yes;265;07/08/2018;07/08/2018 04:36:04;Tuesday;Yes;Yes;No;3;-2;True;True;False;Long;Medium;No;No;Medium;No;No;No;Yes;1;Yes;No;No;20;Ben Yoskovitz;Yes;Yes;Low;Low;Yes;No;2441;Jim Huffman;Yes;Yes;Low;Yes;4;-2;True;True;False;4;-1;True;False;False;web development
132493;Upside Dash;1.0;8;No;3;07/08/2018;07/08/2018 05:07:39;Tuesday;Yes;Yes;No;3;-2;True;True;False;Long;Short;No;No;Medium;No;Yes;No;No;0;No;No;No;1372646;Ryan Calador;Yes;Yes;Low;Low;No;Yes;1372646;Ryan Calador;Yes;Yes;Low;No;1;-1;False;False;True;1;-1;False;False;True;creativity
132494;Geek Flare Nexus;1.0;9;Yes;280;09/08/2018;09/08/2018 00:09:00;Thursday;Yes;No;No;2;-1;True;False;False;Medium;Long;No;No;Long;No;No;No;Yes;1;No;No;No;549218;Chandan Kumar;Yes;Yes;Low;Low;No;Yes;549218;Chandan Kumar;Yes;Yes;Low;Yes;3;-1;True;False;False;1;-1;False;False;True;web development
132497;Acct.Watch;1.0;4;Yes;121;07/08/2018;08/08/2018 00:00:00;Wednesday;No;No;No;2;-1;True;False;False;Long;Short;No;Yes;Long;No;No;No;Yes;1;No;No;No;1279883;Steve Olson;No;Yes;Low;Low;No;Yes;1279883;Steve Olson;No;Yes;Low;Yes;3;-3;True;True;False;1;-1;False;False;True;community
132499;Reccrd;1.0;3;No;3;07/08/2018;07/08/2018 05:35:45;Tuesday;Yes;Yes;No;1;-1;False;False;True;Short;Medium;No;No;Medium;No;No;No;No;0;No;No;No;1373854;Bill;No;No;Low;Low;No;Yes;1373854;Bill;No;No;Low;No;1;-1;False;False;True;1;-1;False;False;True;creativity
132500;Agadir Annuaire - City-guide de la ville d'Agadir;1.0;1;No;3;07/08/2018;07/08/2018 05:38:48;Tuesday;Yes;Yes;No;1;-1;False;False;True;Short;Short;Yes;No;Long;No;No;No;No;0;No;No;No;455628;El Mehdi;Yes;Yes;Low;Medium;No;No;1305302;agadirannuaire;Yes;No;Low;No;1;-1;False;False;True;1;-1;False;False;True;creativity
132502;Prisure;1.0;3;No;23;07/08/2018;07/08/2018 06:35:18;Tuesday;Yes;Yes;No;1;-1;False;False;True;Medium;Short;No;No;Medium;No;Yes;No;No;0;No;No;No;625405;Mikael Bitzarakis;No;Yes;Low;Low;No;No;1377908;Peter Andersen;No;No;Low;No;1;-1;False;False;True;1;-1;False;False;True;community
132504;Tech Confessions;1.0;3;No;5;07/08/2018;07/08/2018 06:52:24;Tuesday;Yes;Yes;No;1;-4;False;True;False;Short;Short;No;Yes;Long;Yes;No;No;Yes;1;No;No;No;475760;Jonathan Speek;Yes;Yes;Low;Low;No;Yes;475760;Jonathan Speek;Yes;Yes;Low;Yes;1;-1;False;False;True;1;-1;False;False;True;creativity
132506;Color Tailor;1.0;1;No;4;07/08/2018;07/08/2018 07:17:56;Tuesday;Yes;Yes;No;2;-1;True;False;False;Short;Medium;No;No;Long;No;No;No;No;0;No;No;No;795299;Danny Guo;Yes;Yes;Low;Low;No;Yes;795299;Danny Guo;Yes;Yes;Low;No;1;-1;False;False;True;1;-1;False;False;True;web development
132508;Scoreboard;7.0;3;Yes;159;07/08/2018;07/08/2018 08:38:21;Tuesday;Yes;Yes;No;2;-4;True;True;False;Long;Short;No;No;Long;No;No;No;No;0;No;No;No;1229543;Kameron Robinson;Yes;No;Low;Low;No;Yes;1229543;Kameron Robinson;Yes;No;Low;Yes;3;-1;True;False;False;1;-1;False;False;True;creativity
